PathwayId	PathwayName	KeggId	Gene	PathwayDescription
01100	Metabolic pathways	K00138	PA4022	aldehyde dehydrogenase [EC:1.2.1.-] | (RefSeq) aldehyde dehydrogenase
01100	Metabolic pathways	K03735	PA4024	ethanolamine ammonia-lyase large subunit [EC:4.3.1.7] | (RefSeq) eutB; ethanolamine ammonia-l
01100	Metabolic pathways	K03736	PA4025	ethanolamine ammonia-lyase small subunit [EC:4.3.1.7] | (RefSeq) ethanolamine ammonia-lyase s
01100	Metabolic pathways	K13789	PA4043	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29] | (RefSeq) ispA;
01100	Metabolic pathways	K01662	PA4044	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7] | (RefSeq) dxs; 1-deoxy-D-xylulose-5-pho
01100	Metabolic pathways	K01497	PA4047	GTP cyclohydrolase II [EC:3.5.4.25] | (RefSeq) ribA; GTP cyclohydrolase II
01100	Metabolic pathways	K01095	PA4050	phosphatidylglycerophosphatase A [EC:3.1.3.27] | (RefSeq) pgpA; phosphatidylglycerophosphatas
01100	Metabolic pathways	K00946	PA4051	thiamine-monophosphate kinase [EC:2.7.4.16] | (RefSeq) thiL; thiamine monophosphate kinase
01100	Metabolic pathways	K00794	PA4053	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78] | (RefSeq) ribE; 6,7-dimethyl-8-ribityl
01100	Metabolic pathways	K14652	PA4054	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
01100	Metabolic pathways	K00793	PA4055	riboflavin synthase [EC:2.5.1.9] | (RefSeq) ribC; riboflavin synthase subunit alpha
01100	Metabolic pathways	K11752	PA4056	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)urac
01100	Metabolic pathways	K01784	PA4068	UDP-glucose 4-epimerase [EC:5.1.3.2] | (RefSeq) epimerase
01100	Metabolic pathways	K00067	PA4069	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00146	PA4073	phenylacetaldehyde dehydrogenase [EC:1.2.1.39] | (RefSeq) aldehyde dehydrogenase
01100	Metabolic pathways	K01845	PA4088	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8] | (RefSeq) aminotransferase
01100	Metabolic pathways	K00059	PA4089	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100] | (RefSeq) 3-ketoacyl-ACP reductase
01100	Metabolic pathways	K00483	PA4091	4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9] | (RefSeq) hpaA; 4-hydroxyphenylacetate
01100	Metabolic pathways	K00484	PA4092	flavin reductase (NADH) [EC:1.5.1.36] | (RefSeq) hpaC; 4-hydroxyphenylacetate 3-monooxygenase
01100	Metabolic pathways	K00657	PA4114	diamine N-acetyltransferase [EC:2.3.1.57] | (RefSeq) spermidine acetyltransferase
01100	Metabolic pathways	K06966	PA4115	pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-] | (RefSeq) hypothetical pr
01100	Metabolic pathways	K05921	PA4121	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isom
01100	Metabolic pathways	K05921	PA4122	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isom
01100	Metabolic pathways	K00151	PA4123	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60] | (RefSeq) hpcC; 5-
01100	Metabolic pathways	K00455	PA4124	3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15] | (RefSeq) hpcB; homoprotocatechua
01100	Metabolic pathways	K01826	PA4125	5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10] | (RefSeq) hpcD; 5-carboxymethyl-2-
01100	Metabolic pathways	K02509	PA4127	2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-] | (RefSeq) hpcG; 2-oxo-hepta-3-ene-1,7-dio
01100	Metabolic pathways	K02510	PA4128	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52] | (RefSeq) 2,4-dihydroxyhept-2-ene-1,7-di
01100	Metabolic pathways	K00381	PA4130	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2] | (RefSeq) sulfite/nitrite
01100	Metabolic pathways	K00404	PA4133	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9] | (RefSeq) cbb3-type cytochrome C oxida
01100	Metabolic pathways	K00627	PA4152	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12] | (Ref
01100	Metabolic pathways	K01426	PA4163	amidase [EC:3.5.1.4] | (RefSeq) amidase
01100	Metabolic pathways	K01652	PA4180	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) acetolactate synthase
01100	Metabolic pathways	K01714	PA4188	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K09472	PA4189	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99] | (RefSeq) aldehyde dehydrogenase
01100	Metabolic pathways	K01921	PA4201	D-alanine-D-alanine ligase [EC:6.3.2.4] | (RefSeq) ddlA; D-alanine--D-alanine ligase
01100	Metabolic pathways	K00459	PA4202	nitronate monooxygenase [EC:1.13.12.16] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K21103	PA4209	phenazine-1-carboxylate N-methyltransferase [EC:2.1.1.327] | (RefSeq) phzM; phenazine-specifi
01100	Metabolic pathways	K20260	PA4210	phenazine biosynthesis protein | (RefSeq) phzA1; phenazine biosynthesis protein
01100	Metabolic pathways	K20260	PA4211	phenazine biosynthesis protein | (RefSeq) phzB1; phenazine biosynthesis protein
01100	Metabolic pathways	K01626	PA4212	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] | (RefSeq) phzC1; phenazine biosynthesis
01100	Metabolic pathways	K20261	PA4213	trans-2,3-dihydro-3-hydroxyanthranilic acid synthase [EC:3.3.2.15] | (RefSeq) phzD1; phenazin
01100	Metabolic pathways	K13063	PA4214	2-amino-4-deoxychorismate synthase [EC:2.6.1.86] | (RefSeq) phzE1; phenazine biosynthesis pro
01100	Metabolic pathways	K06998	PA4215	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17] | (RefSeq) phzF1; trans-2,3-d
01100	Metabolic pathways	K20262	PA4216	dihydrophenazinedicarboxylate synthase [EC:1.10.3.16] | (RefSeq) phzG1; pyridoxamine 5'-phosp
01100	Metabolic pathways	K20940	PA4217	5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218] | (RefSeq) phzS; hypothetica
01100	Metabolic pathways	K01851	PA4231	salicylate biosynthesis isochorismate synthase [EC:5.4.4.2] | (RefSeq) pchA; salicylate biosy
01100	Metabolic pathways	K03781	PA4236	catalase [EC:1.11.1.6] | (RefSeq) katA; catalase
01100	Metabolic pathways	K03525	PA4279	type III pantothenate kinase [EC:2.7.1.33] | (RefSeq) pantothenate kinase
01100	Metabolic pathways	K03524	PA4280	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxy
01100	Metabolic pathways	K14335	PA4311	alpha-1,6-mannosyltransferase [EC:2.4.1.-] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00873	PA4329	pyruvate kinase [EC:2.7.1.40] | (RefSeq) pykA; pyruvate kinase
01100	Metabolic pathways	K01676	PA4333	fumarate hydratase, class I [EC:4.2.1.2] | (RefSeq) fumarase
01100	Metabolic pathways	K01426	PA4342	amidase [EC:3.5.1.4] | (RefSeq) amidase
01100	Metabolic pathways	K01451	PA4344	hippurate hydrolase [EC:3.5.1.32] | (RefSeq) hydrolase
01100	Metabolic pathways	K00763	PA4376	nicotinate phosphoribosyltransferase [EC:6.3.4.21] | (RefSeq) pncB2; nicotinate phosphoribosy
01100	Metabolic pathways	K00059	PA4389	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100] | (RefSeq) speA; 3-ketoacyl-ACP red
01100	Metabolic pathways	K00077	PA4397	2-dehydropantoate 2-reductase [EC:1.1.1.169] | (RefSeq) panE; 2-dehydropantoate 2-reductase
01100	Metabolic pathways	K00798	PA4399	cob(I)alamin adenosyltransferase [EC:2.5.1.17] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00799	PA4401	glutathione S-transferase [EC:2.5.1.18] | (RefSeq) glutathione S-transferase
01100	Metabolic pathways	K00620	PA4402	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] | (RefSe
01100	Metabolic pathways	K02535	PA4406	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108] | (RefSeq) lpxC;
01100	Metabolic pathways	K01921	PA4410	D-alanine-D-alanine ligase [EC:6.3.2.4] | (RefSeq) ddlB; D-alanine--D-alanine ligase
01100	Metabolic pathways	K01924	PA4411	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8] | (RefSeq) murC; UDP-N-acetylmuramate--L-al
01100	Metabolic pathways	K02563	PA4412	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylg
01100	Metabolic pathways	K01925	PA4414	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9] | (RefSeq) murD; UDP-N-acetylmur
01100	Metabolic pathways	K01000	PA4415	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13] | (RefSeq) mraY; phospho-N-ac
01100	Metabolic pathways	K01929	PA4416	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10] | (RefSeq) murF; UDP
01100	Metabolic pathways	K01928	PA4417	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13] | (RefSeq
01100	Metabolic pathways	K03271	PA4425	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28] | (RefSeq) phosphoheptose isomerase
01100	Metabolic pathways	K00413	PA4429	ubiquinol-cytochrome c reductase cytochrome c1 subunit | (RefSeq) cytochrome C1
01100	Metabolic pathways	K00412	PA4430	ubiquinol-cytochrome c reductase cytochrome b subunit | (RefSeq) cytochrome b
01100	Metabolic pathways	K00411	PA4431	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8] | (RefSeq) iron-sulfur prot
01100	Metabolic pathways	K00955	PA4442	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25] | (RefSeq) cysN; bifunctional sulfate ade
01100	Metabolic pathways	K00957	PA4443	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4] | (RefSeq) cysD; sulfate adenylyltransfera
01100	Metabolic pathways	K00817	PA4447	histidinol-phosphate aminotransferase [EC:2.6.1.9] | (RefSeq) hisC1; histidinol-phosphate ami
01100	Metabolic pathways	K00013	PA4448	histidinol dehydrogenase [EC:1.1.1.23] | (RefSeq) hisD; histidinol dehydrogenase
01100	Metabolic pathways	K00765	PA4449	ATP phosphoribosyltransferase [EC:2.4.2.17] | (RefSeq) hisG; ATP phosphoribosyltransferase
01100	Metabolic pathways	K00790	PA4450	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7] | (RefSeq) murA; UDP-N-acetylg
01100	Metabolic pathways	K06041	PA4457	arabinose-5-phosphate isomerase [EC:5.3.1.13] | (RefSeq) arabinose-5-phosphate isomerase KdsD
01100	Metabolic pathways	K03270	PA4458	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45] | (R
01100	Metabolic pathways	K01679	PA4470	fumarate hydratase, class II [EC:4.2.1.2] | (RefSeq) fumC1; fumarate hydratase
01100	Metabolic pathways	K02435	PA4482	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7] | (RefS
01100	Metabolic pathways	K02433	PA4483	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7] | (RefS
01100	Metabolic pathways	K02434	PA4484	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7] | (RefS
01100	Metabolic pathways	K01607	PA4486	4-carboxymuconolactone decarboxylase [EC:4.1.1.44] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K07160	PA4511	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00380	PA4513	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2] | (RefSeq) oxidoreductase
01100	Metabolic pathways	K01581	PA4519	ornithine decarboxylase [EC:4.1.1.17] | (RefSeq) speC; ornithine decarboxylase
01100	Metabolic pathways	K00767	PA4524	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19] | (RefSeq) nadC; nicoti
01100	Metabolic pathways	K00859	PA4529	dephospho-CoA kinase [EC:2.7.1.24] | (RefSeq) coaE; dephospho-CoA kinase
01100	Metabolic pathways	K03153	PA4548	glycine oxidase [EC:1.4.3.19] | (RefSeq) D-amino acid oxidase
01100	Metabolic pathways	K03527	PA4557	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4] | (RefSeq) lytB; 4-hydrox
01100	Metabolic pathways	K11753	PA4561	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2] | (RefSeq) ribF; bifunction
01100	Metabolic pathways	K00931	PA4565	glutamate 5-kinase [EC:2.7.2.11] | (RefSeq) proB; gamma-glutamyl kinase
01100	Metabolic pathways	K00262	PA4588	glutamate dehydrogenase (NADP+) [EC:1.4.1.4] | (RefSeq) gdhA; glutamate dehydrogenase
01100	Metabolic pathways	K00600	PA4602	glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA3; serine hydroxymethyltransfera
01100	Metabolic pathways	K03781	PA4613	catalase [EC:1.11.1.6] | (RefSeq) katB; catalase
01100	Metabolic pathways	K00528	PA4615	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] | (RefSeq) oxidoreductase
01100	Metabolic pathways	K00018	PA4626	glycerate dehydrogenase [EC:1.1.1.29] | (RefSeq) hprA; glycerate dehydrogenase
01100	Metabolic pathways	K00116	PA4640	malate dehydrogenase (quinone) [EC:1.1.5.4] | (RefSeq) mqoB; malate:quinone oxidoreductase
01100	Metabolic pathways	K00760	PA4645	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] | (RefSeq) hypoxanthine-guanine phosphori
01100	Metabolic pathways	K00761	PA4646	uracil phosphoribosyltransferase [EC:2.4.2.9] | (RefSeq) upp; uracil phosphoribosyltransferas
01100	Metabolic pathways	K01772	PA4655	protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9] | (RefSeq) hemH; ferroche
01100	Metabolic pathways	K01776	PA4662	glutamate racemase [EC:5.1.1.3] | (RefSeq) murI; glutamate racemase
01100	Metabolic pathways	K02492	PA4666	glutamyl-tRNA reductase [EC:1.2.1.70] | (RefSeq) hemA; glutamyl-tRNA reductase
01100	Metabolic pathways	K00919	PA4669	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148] | (RefSeq) ipk; 4-diphosphoc
01100	Metabolic pathways	K00948	PA4670	ribose-phosphate pyrophosphokinase [EC:2.7.6.1] | (RefSeq) prs; ribose-phosphate pyrophosphok
01100	Metabolic pathways	K01673	PA4676	carbonic anhydrase [EC:4.2.1.1] | (RefSeq) carbonic anhydrase
01100	Metabolic pathways	K17103	PA4693	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8] | (RefSeq) pssA; phosphati
01100	Metabolic pathways	K00053	PA4694	ketol-acid reductoisomerase [EC:1.1.1.86] | (RefSeq) ilvC; ketol-acid reductoisomerase
01100	Metabolic pathways	K01653	PA4695	acetolactate synthase I/III small subunit [EC:2.2.1.6] | (RefSeq) ilvH; acetolactate synthase
01100	Metabolic pathways	K01652	PA4696	acetolactate synthase I/II/III large subunit [EC:2.2.1.6] | (RefSeq) ilvI; acetolactate synth
01100	Metabolic pathways	K00950	PA4728	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3] | (RefSeq) fol
01100	Metabolic pathways	K00606	PA4729	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11] | (RefSeq) panB; 3-methyl-2-ox
01100	Metabolic pathways	K01918	PA4730	pantoate--beta-alanine ligase [EC:6.3.2.1] | (RefSeq) panC; pantoate--beta-alanine ligase
01100	Metabolic pathways	K01579	PA4731	aspartate 1-decarboxylase [EC:4.1.1.11] | (RefSeq) panD; aspartate alpha-decarboxylase
01100	Metabolic pathways	K01810	PA4732	glucose-6-phosphate isomerase [EC:5.3.1.9] | (RefSeq) pgi; glucose-6-phosphate isomerase
01100	Metabolic pathways	K01895	PA4733	acetyl-CoA synthetase [EC:6.2.1.1] | (RefSeq) acsB; acetyl-CoA synthetase
01100	Metabolic pathways	K01803	PA4748	triosephosphate isomerase (TIM) [EC:5.3.1.1] | (RefSeq) tpiA; triosephosphate isomerase
01100	Metabolic pathways	K03431	PA4749	phosphoglucosamine mutase [EC:5.4.2.10] | (RefSeq) glmM; phosphoglucosamine mutase
01100	Metabolic pathways	K00796	PA4750	dihydropteroate synthase [EC:2.5.1.15] | (RefSeq) folP; dihydropteroate synthase
01100	Metabolic pathways	K01955	PA4756	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] | (RefSeq) carB; carbamoyl phosphate
01100	Metabolic pathways	K01956	PA4758	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5] | (RefSeq) carA; carbamoyl phosphate
01100	Metabolic pathways	K00215	PA4759	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] | (RefSeq) dapB; 4-hydroxy-tetrahydr
01100	Metabolic pathways	K00101	PA4771	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3] | (RefSeq) lldD; L-lactate dehydrogenase
01100	Metabolic pathways	K18930	PA4772	D-lactate dehydrogenase | (RefSeq) ferredoxin
01100	Metabolic pathways	K01611	PA4773	S-adenosylmethionine decarboxylase [EC:4.1.1.50] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00797	PA4774	spermidine synthase [EC:2.5.1.16] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00626	PA4785	acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) acetyl-CoA acetyltransferase
01100	Metabolic pathways	K00059	PA4786	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100] | (RefSeq) 3-ketoacyl-ACP reductase
01100	Metabolic pathways	K01042	PA4808	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1] | (RefSeq) selA; selenocysteine synthase
01100	Metabolic pathways	K00127	PA4810	formate dehydrogenase subunit gamma | (RefSeq) fdnI; nitrate-inducible formate dehydrogenase
01100	Metabolic pathways	K00124	PA4811	formate dehydrogenase iron-sulfur subunit | (RefSeq) fdnH; nitrate-inducible formate dehydrog
01100	Metabolic pathways	K00123	PA4812	formate dehydrogenase major subunit [EC:1.17.1.9] | (RefSeq) fdnG; formate dehydrogenase-O ma
01100	Metabolic pathways	K01046	PA4813	triacylglycerol lipase [EC:3.1.1.3] | (RefSeq) lipC; lipase LipC
01100	Metabolic pathways	K00382	PA4829	dihydrolipoamide dehydrogenase [EC:1.8.1.4] | (RefSeq) lpd3; dihydrolipoamide dehydrogenase
01100	Metabolic pathways	K01585	PA4839	arginine decarboxylase [EC:4.1.1.19] | (RefSeq) speA; arginine decarboxylase
01100	Metabolic pathways	K03786	PA4846	3-dehydroquinate dehydratase II [EC:4.2.1.10] | (RefSeq) aroQ1; 3-dehydroquinate dehydratase
01100	Metabolic pathways	K02160	PA4847	acetyl-CoA carboxylase biotin carboxyl carrier protein | (RefSeq) accB; acetyl-CoA carboxylas
01100	Metabolic pathways	K01961	PA4848	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14] | (RefSeq) accC; ace
01100	Metabolic pathways	K00602	PA4854	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.
01100	Metabolic pathways	K01945	PA4855	phosphoribosylamine---glycine ligase [EC:6.3.4.13] | (RefSeq) purD; phosphoribosylamine--glyc
01100	Metabolic pathways	K01430	PA4865	urease subunit gamma [EC:3.5.1.5] | (RefSeq) ureA; urease subunit gamma
01100	Metabolic pathways	K01429	PA4867	urease subunit beta [EC:3.5.1.5] | (RefSeq) ureB; urease subunit beta
01100	Metabolic pathways	K01428	PA4868	urease subunit alpha [EC:3.5.1.5] | (RefSeq) ureC; urease subunit alpha
01100	Metabolic pathways	K01003	PA4872	oxaloacetate decarboxylase [EC:4.1.1.112] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K22769	PA4888	NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-] | (RefSeq) desB; acyl-CoA desaturase
01100	Metabolic pathways	K22770	PA4889	stearoyl-CoA 9-desaturase NADPH oxidoreductase | (RefSeq) oxidoreductase
01100	Metabolic pathways	K00128	PA4899	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] | (RefSeq) aldehyde dehydrogenase
01100	Metabolic pathways	K01750	PA4908	ornithine cyclodeaminase [EC:4.3.1.12] | (RefSeq) ornithine cyclodeaminase
01100	Metabolic pathways	K08281	PA4918	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-] | (RefSeq) hypothetical protein
01100	Metabolic pathways	K00763	PA4919	nicotinate phosphoribosyltransferase [EC:6.3.4.21] | (RefSeq) pncB1; nicotinate phosphoribosy
01100	Metabolic pathways	K01916	PA4920	NAD+ synthase [EC:6.3.1.5] | (RefSeq) nadE; NAD synthetase
01100	Metabolic pathways	K01775	PA4930	alanine racemase [EC:5.1.1.1] | (RefSeq) alr; biosynthetic alanine racemase
01100	Metabolic pathways	K01939	PA4938	adenylosuccinate synthase [EC:6.3.4.4] | (RefSeq) purA; adenylosuccinate synthetase
01100	Metabolic pathways	K02502	PA4939	ATP phosphoribosyltransferase regulatory subunit | (RefSeq) ATP phosphoribosyltransferase
01100	Metabolic pathways	K00791	PA4945	tRNA dimethylallyltransferase [EC:2.5.1.75] | (RefSeq) miaA; tRNA delta(2)-isopentenylpyropho
01100	Metabolic pathways	K06949	PA4952	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100] | (RefSeq)
01100	Metabolic pathways	K01011	PA4956	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2] | (RefSeq) rhdA; thiosu
01100	Metabolic pathways	K01613	PA4957	phosphatidylserine decarboxylase [EC:4.1.1.65] | (RefSeq) psd; phosphatidylserine decarboxyla
01100	Metabolic pathways	K01079	PA4960	phosphoserine phosphatase [EC:3.1.3.3] | (RefSeq) phosphoserine phosphatase
01100	Metabolic pathways	K03651	PA4969	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53] | (RefSeq) cpdA; cAMP phosphodiesterase
01100	Metabolic pathways	K01515	PA4971	ADP-ribose pyrophosphatase [EC:3.6.1.13] | (RefSeq) aspP; adenosine diphosphate sugar pyropho
01100	Metabolic pathways	K03147	PA4973	phosphomethylpyrimidine synthase [EC:4.1.99.17] | (RefSeq) thiC; thiamine biosynthesis protei
01100	Metabolic pathways	K00355	PA4975	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2] | (RefSeq) NAD(P)H quinone oxidoreductase
01100	Metabolic pathways	K12252	PA4976	arginine:pyruvate transaminase [EC:2.6.1.84] | (RefSeq) aruH; arginine:pyruvate transaminase
01100	Metabolic pathways	K12253	PA4977	5-guanidino-2-oxopentanoate decarboxylase [EC:4.1.1.75] | (RefSeq) aruI; hypothetical protein
01100	Metabolic pathways	K15866	PA4980	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18] | (RefSeq) enoyl-CoA hydrat
01100	Metabolic pathways	K02527	PA4988	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15] | (
